record_id,employee_id,employee_name,campus,department,pay_period_end,hours_worked,hourly_rate,calculated_pay,pay_status,submitted_date,approved_date,supervisor_id
TS-002224,EMP-1694,Employee 1857,Campus A,Career Services,2026-01-03,2.71,9.94,26.94,Pending,2026-01-04,2026-01-09,SUP-004
TS-001907,EMP-1350,Employee 1883,Campus E,Student Success,2026-02-09,24.77,29.47,729.97,Rejected,2026-02-12,2026-02-17,SUP-037
TS-002415,EMP-1665,Employee 1309,Campus A,Registrar,2026-04-29,15.01,12.73,191.08,Pending,2026-04-30,2026-05-01,SUP-026
TS-001902,EMP-1291,Employee 1312,Campus B,Admissions,2026-01-11,23.23,18.68,433.94,Processing,2026-01-14,2026-01-16,SUP-029
TS-002312,EMP-1761,Employee 1578,Campus A,Library,2026-05-24,26.06,29.91,779.45,Pending,2026-05-26,2026-05-29,SUP-015
TS-002037,EMP-1420,Employee 1007,Campus C,Student Success,2026-06-10,20.18,10.64,214.72,Pending,2026-06-11,2026-06-14,SUP-023
TS-000767,EMP-1655,Employee 1402,Campus A,Financial Aid,2026-02-10,12.38,28.1,347.88,Pending,2026-02-12,2026-02-17,SUP-032
TS-001505,EMP-1515,Employee 1878,Campus E,Career Services,2026-03-03,21.48,9.38,201.48,Rejected,2026-03-03,2026-03-02,SUP-022
TS-001168,EMP-1396,Employee 1307,Campus E,Admissions,2026-05-29,29.08,17.32,503.67,Pending,2026-06-01,2026-06-02,SUP-038
TS-001298,EMP-1535,Employee 1010,Campus E,Admissions,2026-03-19,36.28,15.9,576.85,Approved,2026-03-22,2026-03-24,SUP-018
TS-002293,EMP-1377,Employee 1639,Campus A,Student Success,2026-02-23,3.59,20.52,73.67,Rejected,2026-02-26,2026-03-03,SUP-032
TS-002011,EMP-1060,Employee 1474,Campus D,Admissions,2026-01-03,18.79,7.79,146.37,Pending,2026-01-05,2026-01-08,SUP-029
TS-000975,EMP-1234,Employee 1311,Campus C,Student Success,2026-05-06,11.04,18.32,202.25,Rejected,2026-05-08,2026-05-13,SUP-030
TS-001916,EMP-1676,Employee 1205,Campus B,Facilities,2026-01-26,36.01,17.74,638.82,Approved,2026-01-27,2026-01-30,SUP-034
TS-002433,EMP-1741,Employee 1583,Campus A,Library,2026-02-23,4.68,24.97,116.86,Approved,2026-02-24,2026-02-25,SUP-025
TS-002271,EMP-1103,Employee 1424,Campus D,Library,2026-03-07,7.0,27.54,192.78,Rejected,2026-03-09,2026-03-10,SUP-017
TS-000208,EMP-1520,Employee 1438,Campus B,Facilities,2026-02-22,23.23,19.36,147.88,Pending,2026-02-23,2026-02-24,SUP-021
TS-000636,EMP-1144,Employee 1967,Campus E,Financial Aid,2026-01-06,26.24,21.51,564.42,Approved,2026-01-06,2026-01-11,SUP-030
TS-000867,EMP-1607,Employee 1837,Campus B,Financial Aid,2026-06-30,3.92,19.68,28.64,Rejected,2026-07-03,2026-07-04,SUP-020
TS-000472,EMP-1070,Employee 1151,Campus A,Library,2026-01-10,27.01,26.31,710.63,Rejected,2026-01-11,2026-01-12,SUP-022
TS-000371,EMP-1160,Employee 1612,Campus E,Registrar,2026-03-07,28.66,25.21,722.52,Approved,2026-03-08,2026-03-09,SUP-034
TS-002120,EMP-1208,Employee 1504,Campus D,Financial Aid,2026-02-23,23.97,29.69,711.67,Processing,2026-02-24,2026-02-26,SUP-023
TS-000427,EMP-1439,Employee 1638,Campus E,IT Services,2026-01-13,24.63,8.86,218.22,Pending,2026-01-15,2026-01-17,SUP-032
TS-001392,EMP-1127,Employee 1042,Campus A,IT Services,2026-01-28,31.57,28.31,893.75,Processing,2026-01-30,2026-02-01,SUP-014
TS-001289,EMP-1794,Employee 1320,Campus C,Financial Aid,2026-02-08,33.79,15.51,524.08,Rejected,2026-02-09,2026-02-12,SUP-038
TS-001716,EMP-1550,Employee 1610,Campus A,Facilities,2026-05-18,20.99,13.06,274.13,Processing,2026-05-21,2026-05-26,SUP-040
TS-001711,EMP-1453,Employee 1336,Campus B,Admissions,2026-04-09,29.05,18.69,542.94,Pending,2026-04-10,2026-04-13,SUP-018
TS-001496,EMP-1427,Employee 1713,Campus C,Library,2026-04-26,29.82,29.56,881.48,Approved,2026-04-27,2026-04-28,SUP-018
TS-002163,EMP-1264,Employee 1789,Campus B,Library,2026-03-19,12.01,24.88,298.81,Processing,2026-03-19,2026-03-20,SUP-029
TS-002488,EMP-1320,Employee 1974,Campus C,Career Services,2026-03-27,27.63,21.39,591.01,Pending,2026-03-28,2026-04-02,SUP-004
TS-001489,EMP-1782,Employee 1823,Campus C,Financial Aid,2026-06-10,23.04,15.37,354.12,Processing,2026-06-13,2026-06-18,SUP-031
TS-002073,EMP-1442,Employee 1164,Campus B,Registrar,2026-01-05,31.68,17.15,543.31,Rejected,2026-01-06,2026-01-09,SUP-018
TS-000454,EMP-1062,Employee 1586,Campus B,Registrar,2026-03-21,22.15,,,Pending,2026-03-23,2026-03-27,SUP-038
TS-000202,EMP-1382,Employee 1501,Campus C,Facilities,2026-02-17,25.16,26.94,677.81,Approved,2026-02-19,2026-02-23,SUP-032
TS-001047,EMP-1112,Employee 1527,Campus E,Registrar,2026-04-19,16.69,19.92,332.46,Rejected,2026-04-21,2026-04-23,SUP-008
TS-000509,EMP-1411,Employee 1619,Campus A,Student Success,2026-03-02,37.14,20.36,756.17,Approved,2026-03-04,2026-03-08,SUP-003
TS-000406,EMP-1455,Employee 1374,Campus D,IT Services,2026-02-09,1.0,25.8,25.8,Pending,2026-02-11,2026-02-12,SUP-023
TS-002491,EMP-1628,Employee 1262,Campus D,Admissions,2026-03-30,39.75,26.89,1068.88,Approved,2026-03-31,2026-04-01,SUP-003
TS-001677,EMP-1258,Employee 1145,Campus B,Library,2026-05-29,11.73,19.69,230.96,Approved,2026-05-30,2026-06-03,SUP-033
TS-002388,EMP-1273,Employee 1301,Campus C,Career Services,2026-02-26,20.86,28.99,604.73,Processing,2026-02-26,2026-03-02,SUP-012
TS-001143,EMP-1597,Employee 1099,Campus D,Financial Aid,2026-02-24,12.28,26.93,330.7,Processing,2026-02-24,2026-03-01,SUP-036
TS-000961,EMP-1473,Employee 1270,Campus C,Career Services,2026-04-01,-4.58,8.96,-41.04,Processing,2026-04-02,2026-04-04,SUP-004
TS-002329,EMP-1534,Employee 1622,Campus A,Admissions,2026-02-25,38.94,24.15,940.4,Rejected,2026-02-27,2026-02-28,SUP-022
TS-000358,EMP-1313,Employee 1041,Campus B,Student Success,2026-03-01,15.41,8.22,126.67,Pending,2026-03-01,2026-03-04,SUP-034
TS-000711,EMP-1132,Employee 1416,Campus D,Career Services,2026-06-12,15.56,29.67,461.67,Pending,2026-06-13,2026-06-15,SUP-035
TS-001781,EMP-1728,Employee 1117,Campus A,Library,2026-02-11,1.24,11.55,5.36,Pending,2026-02-12,2026-02-17,SUP-007
TS-001670,EMP-1751,Employee 1576,Campus A,IT Services,2026-06-02,30.82,22.45,691.91,Pending,2026-06-05,2026-06-06,SUP-033
TS-001948,EMP-1482,Employee 1275,Campus D,Financial Aid,2026-04-04,31.12,14.02,436.3,Rejected,2026-04-05,2026-04-08,SUP-008
TS-001376,EMP-1043,Employee 1681,Campus C,Admissions,2026-03-19,36.91,26.83,990.3,Pending,2026-03-20,2026-03-23,SUP-013
TS-000435,EMP-1207,Employee 1569,Campus E,Facilities,2026-01-25,14.87,10.4,154.65,Rejected,2026-01-25,2026-01-29,SUP-038
TS-002412,EMP-1243,Employee 1672,Campus B,Library,2026-06-22,8.07,12.31,99.34,Approved,2026-06-24,2026-06-27,SUP-021
TS-002283,EMP-1350,Employee 1292,Campus E,Registrar,2026-04-28,15.25,28.83,439.66,Rejected,2026-04-30,2026-05-05,SUP-005
TS-001680,EMP-1304,Employee 1075,Campus B,Career Services,2026-05-31,26.79,29.71,795.93,Pending,2026-06-01,2026-06-04,SUP-014
TS-001204,EMP-1658,Employee 1991,Campus D,Student Success,2026-04-17,34.42,25.66,883.22,Approved,2026-04-20,2026-04-22,SUP-020
TS-000820,EMP-1616,Employee 1561,Campus D,Library,2026-04-19,30.55,16.15,493.38,Rejected,2026-04-22,2026-04-25,SUP-019
TS-001549,EMP-1667,Employee 1811,Campus B,Facilities,2026-02-18,33.73,25.61,863.83,Pending,2026-02-18,2026-02-20,SUP-019
TS-001401,EMP-1194,Employee 1388,Campus E,Student Success,2026-01-07,18.64,25.45,474.39,Processing,2026-01-08,2026-01-09,SUP-037
TS-000474,EMP-1315,Employee 1368,Campus A,Career Services,2026-03-18,36.0,25.91,932.76,Processing,2026-03-20,2026-03-23,SUP-036
TS-001629,EMP-1388,Employee 1023,Campus B,Facilities,2026-05-31,4.61,11.77,54.26,Rejected,2026-06-02,2026-06-03,SUP-033
TS-000403,EMP-1585,Employee 1253,Campus C,Student Success,2026-06-10,21.54,11.13,58.64,Approved,2026-06-11,2026-06-13,SUP-023
TS-001274,EMP-1328,Employee 1205,Campus A,Registrar,2026-04-08,20.72,12.37,256.31,Pending,2026-04-09,2026-04-12,SUP-022
TS-000461,EMP-1266,Employee 1704,Campus C,Student Success,2026-03-05,31.27,21.08,659.17,Processing,2026-03-08,2026-03-12,SUP-021
TS-001810,EMP-1153,Employee 1947,Campus E,IT Services,2026-05-11,8.23,16.33,134.4,Pending,2026-05-11,2026-05-14,SUP-021
TS-002328,EMP-1381,Employee 1648,Campus C,Library,2026-05-30,19.95,17.23,343.74,Rejected,2026-05-31,2026-06-02,SUP-006
TS-000745,EMP-1039,Employee 1601,Campus B,IT Services,2026-02-08,3.08,25.35,78.08,Pending,2026-02-10,2026-02-12,SUP-033
TS-000908,EMP-1208,Employee 1040,Campus D,Financial Aid,2026-02-23,23.11,29.87,690.3,Approved,2026-02-23,2026-02-25,SUP-001
TS-002413,EMP-1311,Employee 1550,Campus B,Registrar,2026-02-27,1.79,26.09,46.7,Processing,2026-02-27,2026-03-02,SUP-026
TS-000126,EMP-1423,Employee 1315,Campus A,Student Success,2026-03-09,23.76,11.13,264.45,Processing,2026-03-10,2026-03-11,SUP-010
TS-000295,EMP-1534,Employee 1423,Campus A,Facilities,2026-02-05,16.96,20.2,342.59,Unknown,2026-02-06,2026-02-09,SUP-010
TS-002028,EMP-1715,Employee 1984,Campus D,Facilities,2026-01-09,35.6,18.55,660.38,Rejected,2026-01-11,2026-01-16,SUP-009
TS-001010,EMP-1534,Employee 1103,Campus A,Student Success,2026-03-01,22.08,7.76,171.34,Rejected,2026-03-01,2026-03-06,SUP-017
TS-002195,EMP-1170,Employee 1572,Campus E,Registrar,2026-02-02,16.69,10.25,171.07,Approved,2026-02-02,2026-02-05,SUP-006
TS-000821,EMP-1232,Employee 1945,Campus B,Registrar,2026-01-25,30.34,20.45,620.45,Approved,2026-01-26,2026-01-29,SUP-020
TS-001692,EMP-1080,Employee 1388,Campus D,Admissions,2026-01-13,26.59,20.27,538.98,Pending,2026-01-13,2026-01-18,SUP-020
TS-000510,EMP-1132,Employee 1494,Campus C,Career Services,2026-05-29,6.54,23.89,156.24,Rejected,2026-06-01,2026-06-02,SUP-030
TS-002198,EMP-1666,Employee 1167,Campus C,Financial Aid,2026-01-19,26.76,14.43,386.15,Processing,2026-01-20,2026-01-24,SUP-007
TS-000361,EMP-1572,Employee 1385,Campus B,Registrar,2026-04-01,31.91,27.43,875.29,Approved,2026-04-03,2026-04-07,SUP-033
TS-000582,EMP-1501,Employee 1757,Campus D,Financial Aid,2026-01-07,11.24,29.0,325.96,Processing,2026-01-07,2026-01-09,SUP-008
TS-000108,EMP-1733,Employee 1369,Campus E,Library,2026-04-30,35.49,8.75,310.54,Processing,2026-05-01,2026-05-06,SUP-031
TS-001834,EMP-1677,Employee 1875,Campus A,Admissions,2026-03-11,11.76,26.08,306.7,Approved,2026-03-14,2026-03-18,SUP-032
TS-002072,EMP-1441,Employee 1606,Campus C,Student Success,2026-05-10,15.13,10.77,162.95,Approved,2026-05-10,2026-05-13,SUP-039
TS-002457,EMP-1328,Employee 1809,Campus A,Registrar,2026-06-05,28.37,17.17,487.11,Approved,2026-06-06,2026-06-10,SUP-024
TS-000666,EMP-1345,Employee 1089,Campus B,Facilities,2026-01-04,32.82,23.08,757.49,Pending,2026-01-05,2026-01-06,SUP-002
TS-001446,EMP-1104,Employee 1646,Campus C,Library,2026-06-07,1.11,18.23,20.24,Pending,2026-06-09,2026-06-12,SUP-014
TS-002280,EMP-1572,Employee 1693,Campus A,Library,2026-05-30,-3.61,17.08,-61.66,Pending,2026-05-30,2026-06-01,SUP-040
TS-002307,EMP-1193,Employee 1654,Campus D,Student Success,2026-06-08,3.08,27.33,84.18,Pending,2026-06-11,2026-06-16,SUP-020
TS-001031,EMP-1328,Employee 1017,Campus D,Admissions,2026-04-30,19.73,26.46,522.06,Pending,2026-04-30,2026-05-03,SUP-027
TS-002172,EMP-1497,Employee 1656,Campus D,IT Services,2026-01-23,22.05,16.87,371.98,Approved,2026-01-23,2026-01-27,SUP-039
TS-000299,EMP-1385,Employee 1004,Campus B,Financial Aid,2026-06-27,6.03,15.98,96.36,Rejected,2026-06-29,2026-07-02,SUP-011
TS-002254,EMP-1519,Employee 1014,Campus A,Financial Aid,2026-06-30,32.39,22.32,722.94,Rejected,2026-07-03,2026-07-05,SUP-026
TS-000639,EMP-1612,Employee 1506,Campus D,Facilities,2026-04-21,9.41,26.0,244.66,Pending,2026-04-22,2026-04-27,SUP-027
TS-002458,EMP-1294,Employee 1950,Campus D,Registrar,2026-05-13,4.32,4.39,18.96,Processing,2026-05-16,2026-05-17,SUP-029
TS-002096,EMP-1242,Employee 1062,Campus B,Library,2026-06-07,28.26,12.23,345.62,Pending,2026-06-09,2026-06-10,SUP-009
TS-002113,EMP-1183,Employee 1875,Campus C,Student Success,2026-03-23,25.55,16.32,416.98,Processing,2026-03-24,2026-03-29,SUP-007
TS-001115,EMP-1322,Employee 1431,Campus D,IT Services,2026-05-28,2.11,18.9,39.88,Rejected,2026-05-31,2026-06-05,SUP-039
TS-001901,EMP-1446,Employee 1411,Campus C,Admissions,2026-01-27,13.74,19.91,273.56,Approved,2026-01-27,2026-02-01,SUP-025
TS-001741,EMP-1095,Employee 1960,Campus A,Career Services,2026-06-11,37.09,27.69,1027.02,Processing,2026-06-14,2026-06-16,SUP-018
TS-002092,EMP-1704,Employee 1507,Campus A,Admissions,2026-04-19,18.57,27.35,507.89,Approved,2026-04-19,2026-04-20,SUP-014
TS-001303,EMP-1477,Employee 1108,Campus E,Career Services,2026-01-15,36.8,28.33,1042.54,Pending,2026-01-16,2026-01-18,SUP-006
TS-001981,EMP-1492,Employee 1146,Campus D,Registrar,2026-02-23,37.41,18.83,704.43,Approved,2026-02-26,2026-02-28,SUP-017
TS-000078,EMP-1707,Employee 1418,Campus C,Admissions,2026-06-11,13.86,19.94,276.37,Processing,2026-06-13,2026-06-14,SUP-019
TS-001177,EMP-1292,Employee 1019,Campus B,Financial Aid,2026-06-19,33.47,7.79,260.73,Processing,2026-06-21,2026-06-24,SUP-025
TS-000033,EMP-1366,Employee 1815,Campus A,IT Services,2026-04-02,6.68,19.33,129.12,Pending,2026-04-04,2026-04-08,SUP-011
TS-001153,EMP-1261,Employee 1847,Campus A,IT Services,2026-04-12,16.58,28.35,470.04,Processing,2026-04-12,2026-04-15,SUP-028
TS-001240,EMP-1707,Employee 1764,Campus C,Library,2026-03-09,15.22,28.31,430.88,Pending,2026-03-12,2026-03-15,SUP-021
TS-002358,EMP-1675,Employee 1481,Campus E,Financial Aid,2026-06-07,4.75,26.83,127.44,Approved,2026-06-07,2026-06-11,SUP-007
TS-001909,EMP-1799,Employee 1419,Campus A,Facilities,2026-06-30,1.21,28.55,34.55,Pending,2026-06-30,2026-07-01,SUP-035
TS-001474,EMP-1055,Employee 1417,Campus A,IT Services,2026-05-28,22.35,8.6,192.21,Pending,2026-05-29,2026-06-02,SUP-040
TS-000088,EMP-1665,Employee 1424,Campus A,Registrar,2026-05-09,16.06,9.11,146.31,Pending,2026-05-11,2026-05-13,SUP-002
TS-001774,EMP-1525,Employee 1550,Campus C,Facilities,2026-05-30,26.8,20.28,62.53,Pending,2026-05-30,2026-06-01,SUP-015
TS-002148,EMP-1106,Employee 1770,Campus D,Library,2026-04-17,34.11,10.24,349.29,Processing,2026-04-19,2026-04-23,SUP-015
TS-000825,EMP-1254,Employee 1034,Campus A,Financial Aid,2026-04-12,27.83,28.97,132.67,Processing,2026-04-15,2026-04-18,SUP-006
TS-000484,EMP-1539,Employee 1878,Campus C,Admissions,2026-03-11,20.39,12.66,258.14,Processing,2026-03-14,2026-03-15,SUP-020
TS-000953,EMP-1651,Employee 1021,Campus C,Admissions,2026-06-14,12.09,26.4,319.18,Processing,2026-06-14,2026-06-18,SUP-003
TS-002347,EMP-1111,Employee 1750,Campus E,IT Services,2026-03-27,14.0,12.18,170.52,Pending,2026-03-30,2026-04-02,SUP-033
TS-000335,EMP-1343,Employee 1477,Campus B,Admissions,2026-02-09,2.98,28.46,84.81,Rejected,2026-02-11,2026-02-16,SUP-032
TS-002057,EMP-1236,Employee 1003,Campus D,Facilities,2026-04-30,19.25,28.76,553.63,Approved,2026-04-30,2026-05-02,SUP-028
TS-000341,EMP-1764,Employee 1007,Campus A,Financial Aid,2026-06-21,33.59,11.93,400.73,Processing,2026-06-22,2026-06-26,SUP-005
TS-001946,EMP-1390,Employee 1729,Campus C,Career Services,2026-04-14,13.78,15.63,215.38,Approved,2026-04-14,2026-04-19,SUP-029
TS-000041,EMP-1673,Employee 1990,Campus C,Library,2026-01-30,6.49,29.24,189.77,Processing,2026-02-02,2026-02-03,SUP-036
TS-002332,EMP-1008,Employee 1493,Campus C,Financial Aid,2026-02-08,5.46,23.1,126.13,Processing,2026-02-10,2026-02-11,SUP-034
TS-001944,EMP-1311,Employee 1146,Campus D,Student Success,2026-02-10,21.91,19.66,152.21,Pending,2026-02-13,2026-02-16,SUP-040
TS-001720,EMP-1410,Employee 1154,Campus A,Student Success,2026-01-08,37.8,20.14,761.29,Pending,2026-01-11,2026-01-13,SUP-034
TS-002168,EMP-1388,Employee 1336,Campus A,Financial Aid,2026-04-25,19.56,28.56,558.63,Pending,2026-04-25,2026-04-26,SUP-027
TS-002354,EMP-1185,Employee 1325,Campus B,Library,2026-02-23,30.71,27.29,838.08,Rejected,2026-02-26,2026-02-28,SUP-016
TS-002157,EMP-1574,Employee 1759,Campus C,Library,2026-01-06,6.38,26.1,166.52,Processing,2026-01-08,2026-01-13,SUP-004
TS-001421,EMP-1409,Employee 1334,Campus C,Library,2026-01-14,30.58,17.11,523.22,Approved,2026-01-14,2026-01-18,SUP-036
TS-001796,EMP-1498,Employee 1068,Campus E,Registrar,2026-04-11,23.13,25.48,589.35,Pending,2026-04-12,2026-04-14,SUP-008
TS-001402,EMP-1259,Employee 1368,Campus D,Admissions,2026-05-06,36.46,9.29,338.71,Rejected,2026-05-09,2026-05-13,SUP-023
TS-000855,EMP-1186,Employee 1761,Campus C,Admissions,2026-02-11,38.43,29.61,1137.91,Approved,2026-02-12,2026-02-16,SUP-027
TS-001263,EMP-1731,Employee 1520,Campus E,Facilities,2026-05-11,36.52,9.49,346.57,Pending,2026-05-13,2026-05-14,SUP-015
TS-002031,EMP-1795,Employee 1118,Campus D,Career Services,2026-06-10,14.49,7.66,110.99,Processing,2026-06-11,2026-06-14,SUP-008
TS-001596,EMP-1651,Employee 1076,Campus A,Student Success,2026-06-03,2.83,19.12,54.11,Rejected,2026-06-06,2026-06-08,SUP-038
TS-002022,EMP-1660,Employee 1444,Campus A,Career Services,2026-03-04,37.25,19.16,713.71,Approved,2026-03-07,2026-03-08,SUP-021
TS-001958,EMP-1248,Employee 1591,Campus A,Financial Aid,2026-06-25,4.71,9.18,43.24,Processing,2026-06-27,2026-06-29,SUP-034
TS-001104,EMP-1725,Employee 1764,Campus A,IT Services,2026-03-12,14.32,20.18,288.98,Approved,2026-03-14,2026-03-15,SUP-037
TS-001709,EMP-1477,Employee 1300,Campus B,Student Success,2026-02-13,34.84,19.88,692.62,Processing,2026-02-13,2026-02-15,SUP-011
TS-000324,EMP-1115,Employee 1753,Campus A,Registrar,2026-05-30,31.46,27.96,879.62,Pending,2026-06-02,2026-06-07,SUP-009
TS-000336,EMP-1031,Employee 1563,Campus C,Career Services,2026-03-23,21.3,25.14,535.48,Pending,2026-03-24,2026-03-26,SUP-027
TS-000628,EMP-1566,Employee 1371,Campus D,Library,2026-03-20,2.36,24.07,56.81,Approved,2026-03-20,2026-03-25,SUP-016
TS-000919,EMP-1463,Employee 1462,Campus D,Financial Aid,2026-06-21,33.39,9.35,312.2,Processing,2026-06-23,2026-06-25,SUP-022
TS-000559,EMP-1603,Employee 1303,Campus D,IT Services,2026-06-28,25.2,14.89,375.23,Approved,2026-06-29,2026-06-30,SUP-033
TS-001510,EMP-1622,Employee 1320,Campus D,Career Services,2026-05-10,11.17,9.18,102.54,Pending,2026-05-12,2026-05-15,SUP-039
TS-002460,EMP-1718,Employee 1340,Campus E,Financial Aid,2026-04-06,14.9,19.51,290.7,Rejected,2026-04-07,2026-04-10,SUP-028
TS-001518,EMP-1386,Employee 1750,Campus C,Facilities,2026-05-21,35.34,12.92,456.59,Pending,2026-05-24,2026-05-28,SUP-025
TS-002473,EMP-1244,Employee 1797,Campus C,Admissions,2026-01-05,7.3,26.0,189.8,Rejected,2026-01-07,2026-01-09,SUP-009
TS-000446,EMP-1347,Employee 1971,Campus E,Facilities,2026-03-15,28.06,9.78,274.43,Processing,2026-03-15,2026-03-18,SUP-031
TS-002016,EMP-1046,Employee 1170,Campus B,Student Success,2026-06-25,15.01,14.73,221.1,Pending,2026-06-26,2026-06-27,SUP-014
TS-001251,EMP-1584,Employee 1769,Campus A,IT Services,2026-01-06,3.31,15.74,52.1,Pending,2026-01-06,2026-01-11,SUP-001
TS-001562,EMP-1674,Employee 1377,Campus B,IT Services,2026-03-11,18.19,20.87,36.37,Processing,2026-03-11,2026-03-15,SUP-011
TS-000545,EMP-1748,Employee 1883,Campus E,Financial Aid,2026-04-29,3.07,9.81,30.12,Pending,2026-04-30,2026-05-03,SUP-031
TS-001069,EMP-1648,Employee 1064,Campus A,Financial Aid,2026-04-03,33.69,16.25,547.46,Pending,2026-04-04,2026-04-06,SUP-019
TS-002302,EMP-1000,Employee 1860,Campus B,Career Services,2026-03-24,25.65,22.75,583.54,Rejected,2026-03-26,2026-03-29,SUP-029
TS-001750,EMP-1440,Employee 1856,Campus A,Facilities,2026-05-02,32.63,9.13,297.91,Approved,2026-05-03,2026-05-06,SUP-003
TS-000024,EMP-1599,Employee 1861,Campus A,Student Success,2026-01-31,37.37,13.89,519.07,Rejected,2026-02-01,2026-02-05,SUP-027
TS-000027,EMP-1195,Employee 1551,Campus D,Library,2026-03-27,37.38,27.03,1010.38,Pending,2026-03-30,2026-04-03,SUP-037
TS-001602,EMP-1171,Employee 1571,Campus C,Registrar,2026-02-11,22.74,28.02,637.17,Processing,2026-02-12,2026-02-15,SUP-027
TS-000863,EMP-1074,Employee 1428,Campus B,Library,2026-01-13,1.02,22.27,22.72,Rejected,2026-01-14,2026-01-15,SUP-014
TS-000673,EMP-1012,Employee 1237,Campus E,Financial Aid,2026-05-31,34.28,23.52,806.27,Processing,2026-06-02,2026-06-07,SUP-009
TS-001007,EMP-1193,Employee 1024,Campus A,Financial Aid,2026-01-09,15.02,16.53,248.28,Approved,2026-01-10,2026-01-11,SUP-022
TS-000530,EMP-1477,Employee 1399,Campus C,Facilities,2026-06-29,23.41,18.97,444.09,Processing,2026-07-01,2026-07-05,SUP-031
TS-002194,EMP-1087,Employee 1239,Campus C,Financial Aid,2026-01-08,17.7,28.69,507.81,Approved,2026-01-11,2026-01-15,SUP-040
TS-002147,EMP-1280,Employee 1096,Campus C,Financial Aid,2026-04-27,9.28,8.42,78.14,Processing,2026-04-29,2026-05-02,SUP-006
TS-000812,EMP-1351,Employee 1784,Campus C,Financial Aid,2026-03-07,26.95,28.24,761.07,Processing,2026-03-10,2026-03-11,SUP-006
TS-000374,EMP-1739,Employee 1572,Campus E,Student Success,2026-03-06,14.43,23.3,336.22,Pending,2026-03-08,2026-03-13,SUP-008
TS-000378,EMP-1091,Employee 1010,Campus B,IT Services,2026-02-19,20.91,23.14,483.86,Pending,2026-02-19,2026-02-24,SUP-003
TS-001749,EMP-1256,Employee 1568,Campus E,Financial Aid,2026-04-16,24.21,13.6,329.26,Processing,2026-04-18,2026-04-20,SUP-008
TS-000233,EMP-1444,Employee 1521,Campus A,Admissions,2026-01-04,19.4,15.96,309.62,Pending,2026-01-05,2026-01-06,SUP-012
TS-001456,EMP-1106,Employee 1708,Campus E,Career Services,2026-01-20,34.27,7.33,251.2,Pending,2026-01-21,2026-01-22,SUP-005
TS-000223,EMP-1110,Employee 1896,Campus C,Financial Aid,2026-05-13,12.53,8.49,24.37,Pending,2026-05-14,2026-05-18,SUP-032
TS-000496,EMP-1630,Employee 1499,Campus A,Career Services,2026-05-02,19.67,26.49,521.06,Rejected,2026-05-02,2026-05-05,SUP-023
TS-001678,EMP-1617,Employee 1983,Campus B,IT Services,2026-05-17,28.17,12.44,24.51,Approved,2026-05-20,2026-05-25,SUP-028
TS-000304,EMP-1265,Employee 1156,Campus B,Admissions,2026-03-19,26.84,13.39,359.39,Pending,2026-03-22,2026-03-23,SUP-027
TS-002462,EMP-1519,Employee 1397,Campus D,Facilities,2026-01-25,14.07,8.24,31.85,Rejected,2026-01-28,2026-02-01,SUP-035
TS-001953,EMP-1717,Employee 1700,Campus A,Library,2026-02-16,27.97,16.55,462.9,Pending,2026-02-16,2026-02-20,SUP-021
